Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,HH,2023-05-25,-0.08943757406776753,0.0024619483069781836,0.4599200216108241
NBP,HH,2023-05-26,-0.007392773392309149,0.0023667381063527957,2.092636685214875
NBP,HH,2023-05-30,0.02705992165738591,0.0025485051877124102,1.9235250540242292
NBP,HH,2023-05-31,0.09428305728844988,0.0024491139050811152,0.2722777872028306
NBP,HH,2023-06-01,-0.14003116564227658,0.0023515396633616275,-2.0619340378813193
NBP,HH,2023-06-02,0.0033614304285825014,0.0023949099087875033,2.095907293220163
NBP,HH,2023-06-05,0.20305601739016566,0.0024752291123849362,-6.2471020621177615
NBP,HH,2023-06-06,-0.12978351738548644,0.002493575308565722,-1.299351527469378
NBP,HH,2023-06-07,0.037546521522463294,0.0025607416154494684,1.7895302989495228
NBP,HH,2023-06-08,0.023373526265885847,0.0025436816571127816,1.960744863008534
NBP,HH,2023-06-09,0.20816595386982195,0.0024196933207567984,-6.861128509949467
NBP,HH,2023-06-12,-0.030498364581738713,0.002473228044769511,1.8941332390647077
NBP,HH,2023-06-13,0.1828011655821804,0.0025591810175795864,-4.463607650088977
NBP,HH,2023-06-14,0.033326783496769874,0.0025435319217698526,1.8498291729145473
NBP,HH,2023-06-15,0.03671929659047235,0.0027718543219142386,1.781966989496582
NBP,HH,2023-06-16,-0.2112495772234282,0.002804115277626195,-5.937906873766369
NBP,HH,2023-06-20,0.09278754051601057,0.0026075930285814155,0.40486807120530854
NBP,HH,2023-06-21,-0.05595264437725289,0.002724641064512639,1.4592550056489013
NBP,HH,2023-06-22,-0.08374340235361499,0.002708314780903375,0.7420671080046681
NBP,HH,2023-06-23,-0.07401234632042186,0.002834074161439936,1.0476587160120039
NBP,HH,2023-06-26,-0.007746088642273552,0.002860423761900185,1.9989659283651795
NBP,HH,2023-06-27,0.07444330698030432,0.002798412625754693,1.0302433853594377
NBP,HH,2023-06-28,-0.0014386268844877037,0.002647908987443749,2.047663164830347
NBP,HH,2023-06-29,0.01432766408220365,0.0027737306490479815,1.9878378298917334
NBP,HH,2023-06-30,0.04978335019025337,0.0028602003001932785,1.5762400617133057
NBP,HH,2023-07-03,-0.08994121329800242,0.0027418766895106386,0.5554563036763918
NBP,HH,2023-07-05,0.014749380348315189,0.0027100671015748033,1.9963160923492107
NBP,HH,2023-07-06,-0.05019539530498207,0.0026737211748322142,1.572029149172418
NBP,HH,2023-07-07,0.04944079055696182,0.0026625990514753377,1.5862641085443105
NBP,HH,2023-07-10,-0.10587886402319713,0.0027631616560314103,-0.0017825090992009684
NBP,HH,2023-07-11,-0.03796038916747735,0.00281151060843043,1.7618117912943752
NBP,HH,2023-07-12,-0.06657632340898179,0.0026867414905469068,1.2159079099448056
NBP,HH,2023-07-13,0.022907774835354555,0.002622727560503856,1.9527896290655842
NBP,HH,2023-07-14,-0.0061349446334912905,0.0026396925017320595,2.0424787359869896
