Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,JKM,2025-01-23,0.016822567053212722,0.002754737236759546,1.9769122396854355
NBP,JKM,2025-01-24,0.013006471965487432,0.0027582557016541265,1.996974048328232
NBP,JKM,2025-01-27,-0.03259912192528702,0.0027498516716164528,1.8359365157858547
NBP,JKM,2025-01-28,0.005117579758223911,0.002748635995213625,2.024622600273733
NBP,JKM,2025-01-29,0.044231170213496096,0.0027971740620914634,1.6709248319949475
NBP,JKM,2025-01-30,0.00597823655544083,0.002764665210970239,2.020015745238732
NBP,JKM,2025-01-31,-4.977527732505926e-4,0.0027906473666169697,2.0217579155609564
NBP,JKM,2025-02-03,0.00786701955890079,0.0027740300732518467,2.0136332750301102
NBP,JKM,2025-02-04,-0.03399140173327364,0.002781801585926131,1.8157157810476212
NBP,JKM,2025-02-05,0.03474317470129762,0.00277624549925922,1.8069935749287174
NBP,JKM,2025-02-06,0.010992969415232867,0.0027822370708073104,2.0015941493644123
NBP,JKM,2025-02-07,0.009861907238502887,0.002804761321804382,2.0019420066071754
NBP,JKM,2025-02-10,0.033489969680022824,0.002796306330069465,1.820243064683114
NBP,JKM,2025-02-11,-0.002955925014813232,0.0028046566358643403,2.01774087026785
NBP,JKM,2025-02-12,-0.04114081267405956,0.002803842750044164,1.717613885153304
NBP,JKM,2025-02-13,-0.07461334338045944,0.0028050954098695936,1.0268920493064404
NBP,JKM,2025-02-14,-0.018121828140892582,0.0028082576578353936,1.9601864510963394
NBP,JKM,2025-02-18,-0.02266688967096009,0.002831333483740859,1.9238327157552089
NBP,JKM,2025-02-19,-0.009531488777575259,0.002824599424434024,1.9996740287129602
NBP,JKM,2025-02-20,-0.01272175539668119,0.002774837710147174,1.9954803576659126
NBP,JKM,2025-02-21,-0.012323518394097732,0.002767485528508813,1.998531425099226
NBP,JKM,2025-02-24,-0.002783391900390786,0.002782380535052877,2.021893470043042
NBP,JKM,2025-02-25,-0.03989613596690722,0.0028131473725653893,1.734883080388053
NBP,JKM,2025-02-26,-0.052050144957815014,0.002777095812801153,1.536457331733604
NBP,JKM,2025-02-27,0.046483207548499106,0.0028294227359618894,1.633077766582465
NBP,JKM,2025-02-28,-0.01762786398901861,0.002754676344584453,1.9718865693080785
NBP,JKM,2025-03-03,0.02925626696833028,0.0027596632817999817,1.8723062204579486
NBP,JKM,2025-03-04,-0.02039765028222984,0.0027512337925988525,1.9533002743178949
NBP,JKM,2025-03-05,-0.019135680168882008,0.0027438185318137583,1.9635366917627064
NBP,JKM,2025-03-06,-0.07235730147395403,0.002737934087902188,1.075218741162483
NBP,JKM,2025-03-07,0.04681002459427264,0.0027446143308117255,1.630940990041659
NBP,JKM,2025-03-10,0.025361600306839982,0.0027432038962804314,1.9131386929094365
NBP,JKM,2025-03-11,0.05580014748325679,0.0027379634133367662,1.4627238039940385
NBP,JKM,2025-03-12,-0.007036368146404293,0.0027363279340274164,2.0225837976514316
NBP,JKM,2025-03-13,-0.008782365273036774,0.0027342424260567294,2.0179074594236046
NBP,JKM,2025-03-14,0.008711238483171346,0.002731722956615155,2.0185831320313103
NBP,JKM,2025-03-17,4.2281591093162874e-4,0.002772721291926427,2.0249922415083828
NBP,JKM,2025-03-18,-0.0023759690424300928,0.0027036505655826156,2.036593644519875
NBP,JKM,2025-03-19,0.025344393924093822,0.002870837289571813,1.895764253305783
NBP,JKM,2025-03-20,-0.010216709573534821,0.002733322478258844,2.013085969713711
NBP,JKM,2025-03-21,0.002559479024777822,0.0027233132155160397,2.0328117392603624
NBP,JKM,2025-03-24,0.0014132050156554499,0.002715286478482887,2.03512261374164
NBP,JKM,2025-03-25,-0.01695661652510294,0.0027185929186241495,1.98200033233957
NBP,JKM,2025-03-26,-0.024790286645917536,0.0027061870677516434,1.9236218759010935
NBP,JKM,2025-03-27,0.007712143336367383,0.002704669289333915,2.026454010310015
NBP,JKM,2025-03-28,-5.221476281360715e-4,0.0027016051500901913,2.037965599539254
NBP,JKM,2025-03-31,-0.012978579828530012,0.0026992326062084283,2.0072532345741765
NBP,JKM,2025-04-01,0.039815440361147036,0.0027156769884305295,1.743544786135069
NBP,JKM,2025-04-02,-0.024632813959510447,0.00270697204399894,1.9249473350235078
NBP,JKM,2025-04-03,-0.024881790154823502,0.0027031347043402643,1.9232172159371956
NBP,JKM,2025-04-04,-0.0775572373422766,0.0026964626309788154,0.923595377169451
NBP,JKM,2025-04-07,0.01756686951756503,0.0026866211535091283,1.9833651561872376
NBP,JKM,2025-04-08,-0.01899591091004904,0.002676512214768864,1.9752723518973794
NBP,JKM,2025-04-09,-0.0530922847510964,0.002667909063274661,1.5160144520420535
NBP,JKM,2025-04-10,0.006248883856195597,0.002660866107133446,2.03827570553328
NBP,JKM,2025-04-11,0.0241981500181514,0.0026526920192936326,1.936782515405936
NBP,JKM,2025-04-14,0.040399747094936433,0.002645690621753084,1.7400205776042408
NBP,JKM,2025-04-15,-9.54210283586221e-4,0.0026399316540083734,2.049390141275157
NBP,JKM,2025-04-16,0.07296338647910039,0.0027336102622389927,1.0583867038352952
NBP,JKM,2025-04-17,-0.0014560839671595716,0.0026237963300848157,2.0522239521332866
NBP,JKM,2025-04-22,-0.012131177319682163,0.0026201355216171713,2.0252425257557887
NBP,JKM,2025-04-23,1.744821736564539e-4,0.0025842972631648963,2.0602064064774006
NBP,JKM,2025-04-24,-0.011500085624804868,0.0025758065548392092,2.0361857982089324
NBP,JKM,2025-04-25,-0.018865281559688363,0.002572099631578904,1.993393336058695
NBP,JKM,2025-04-28,0.006797349130335473,0.002547246405902077,2.0583632462775836
NBP,JKM,2025-04-29,-0.017664786326932358,0.0025412908349017587,2.0072081127033123
NBP,JKM,2025-04-30,0.013294847575159974,0.0025365760636737265,2.0346906658385087
NBP,JKM,2025-05-01,-0.012736906727267794,0.002537280515287548,2.0374236543585145
NBP,JKM,2025-05-02,0.039564874491865965,0.0025324197949071967,1.7612835714806887
NBP,JKM,2025-05-06,0.05129037003490344,0.0025346112480446534,1.5509632410863672
NBP,JKM,2025-05-07,-0.014410005202972975,0.0025412368026200404,2.0277579140857074
NBP,JKM,2025-05-08,0.018897297593076345,0.00253628740154138,1.999188704796775
NBP,JKM,2025-05-09,-0.019886457933706136,0.002532408067014943,1.992271732133308
NBP,JKM,2025-05-12,0.016824103201595886,0.0025284781613030315,2.01515781180195
NBP,JKM,2025-05-13,0.016296067177959284,0.0025276275424696796,2.018766709075666
NBP,JKM,2025-05-14,-0.017496306016074215,0.0025259529327073763,2.011034814320015
NBP,JKM,2025-05-15,0.013047718083031956,0.0025249634441198033,2.038113851007803
NBP,JKM,2025-05-16,-0.032438521645730134,0.00261186003371914,1.8534694183262415
NBP,JKM,2025-05-19,0.00827745651149936,0.00255226421432392,2.053026012487963
NBP,JKM,2025-05-20,0.028035298448576995,0.002690313777684178,1.8940346715594072
NBP,JKM,2025-05-21,-0.008802402966061162,0.002575433020814943,2.046887687793771
NBP,JKM,2025-05-22,4.4042618614081874e-4,0.0025697547014404245,2.0629961405926127
NBP,JKM,2025-05-23,0.007580746015074968,0.002575086202378861,2.0508391960598176
NBP,JKM,2025-05-27,0.013414612975783946,0.002567287301540373,2.028467118997022
NBP,JKM,2025-05-28,-0.005177069076842233,0.0025631006333677485,2.0591018093790447
NBP,JKM,2025-05-29,-0.023721630293352725,0.0025592754696840457,1.955140473991268
NBP,JKM,2025-05-30,-0.05244463867537874,0.002547324274446484,1.527548882552181
NBP,JKM,2025-06-02,0.020245745313236974,0.0025556048539680997,1.9856002794063672
NBP,JKM,2025-06-03,0.019493261644258908,0.002549297198018755,1.9925024056587424
NBP,JKM,2025-06-04,0.001664821081022616,0.0025488515821375504,2.0665739558219745
NBP,JKM,2025-06-05,0.024700960335351407,0.0025501660655711566,1.9472328639953853
NBP,JKM,2025-06-06,-0.010225176065417063,0.0025506805363341442,2.046263647203849
NBP,JKM,2025-06-09,-0.02509035022824513,0.002549302222911577,1.9435590715356557
NBP,JKM,2025-06-10,-0.026643283890854796,0.0025466854619288415,1.9281724701020608
NBP,JKM,2025-06-11,0.044636051557874534,0.002549486544550843,1.6762522605112369
NBP,JKM,2025-06-12,0.011894154420197367,0.002550513203492368,2.039057996299398
NBP,JKM,2025-06-13,0.05157692317086182,0.0025542814346263274,1.5453242090175974
NBP,JKM,2025-06-16,-0.070646253155968175,0.00296463501355423,1.149823942146995
NBP,JKM,2025-06-17,0.007823932375785159,0.0026992553859155983,2.0271120924745585
NBP,JKM,2025-06-18,-0.015266666266176454,0.002637096187421496,2.005909054508244
NBP,JKM,2025-06-20,0.03498853857543294,0.0026896014196650542,1.8126628144177377
NBP,JKM,2025-06-23,-0.013801473880655557,0.002683080919798162,2.005959606979961
NBP,JKM,2025-06-24,-0.08634431508382967,0.0027943900379820263,0.687148620546264
NBP,JKM,2025-06-25,0.002606380619952553,0.0026251053797545255,2.0510846916217806
NBP,JKM,2025-06-26,-0.031585817340442635,0.0026201929740680523,1.8629352780716961
NBP,JKM,2025-06-27,-0.022414593261575355,0.0026005985788061193,1.9604724490507175
NBP,JKM,2025-06-30,0.01194733903719225,0.0025924234379612063,2.0311125274308552
NBP,JKM,2025-07-01,0.029376568944267323,0.0025882071748180692,1.8927419953601916
NBP,JKM,2025-07-02,-6.719858190677996e-4,0.002591101524666021,2.0588104264487805
NBP,JKM,2025-07-03,0.0015320293909364402,0.0025879469622352514,2.0590531946578405
NBP,JKM,2025-07-07,0.0026304601849895803,0.0025828180999031185,2.059159070950477
NBP,JKM,2025-07-08,0.018374383096644742,0.002584489048588017,1.9948590023903354
NBP,JKM,2025-07-09,0.0029151924366908055,0.0025860725203337665,2.0582258454728017
NBP,JKM,2025-07-10,0.024180960024008602,0.002587985870224254,1.9465312150514007
NBP,JKM,2025-07-11,0.007338933366995537,0.0025885658246218787,2.048983679809299
NBP,JKM,2025-07-14,-0.005562550791625931,0.002589970689512222,2.0531424057234213
NBP,JKM,2025-07-15,-0.03847819747498882,0.0025899136567612176,1.773292659561267
NBP,JKM,2025-07-16,0.05977388827380414,0.002670378149749195,1.3748380938986795
NBP,JKM,2025-07-17,-0.0058897852471750944,0.0025574652035927365,2.0586487777846405
NBP,JKM,2025-07-18,-0.013277432382459153,0.0025380621369403937,2.0345093867887534
NBP,JKM,2025-07-21,4.605128870238673e-5,0.0025276779761097207,2.0712881441351536
NBP,JKM,2025-07-22,-0.0015931131483175598,0.0025353252122586748,2.0692776180712
NBP,JKM,2025-07-23,-0.0039031378115694793,0.002528744997156363,2.068065278759963
NBP,JKM,2025-07-24,-0.008887405630766398,0.002523023720703765,2.0565570312992225
NBP,JKM,2025-07-25,0.006805753567887596,0.0025224638604436495,2.0631398745362133
NBP,JKM,2025-07-28,-0.0025653967468661776,0.0025275683318571884,2.0700083571787262
NBP,JKM,2025-07-29,0.02939021053483115,0.0025355908050363933,1.8993937778076708
NBP,JKM,2025-07-30,-3.382924109476271e-4,0.0025399162050530446,2.068851032463754
NBP,JKM,2025-07-31,0.033816379385125384,0.002542010729880028,1.8435316910990016
NBP,JKM,2025-08-01,-0.027856279026410302,0.002541967528992742,1.915837689409795
NBP,JKM,2025-08-04,0.00798852432656183,0.0025437471144535246,2.0555761862415882
NBP,JKM,2025-08-05,0.0023783609831506958,0.0025447199483089713,2.066817365492185
NBP,JKM,2025-08-06,-0.02599007629929284,0.0025427593782867616,1.9354891685900397
NBP,JKM,2025-08-07,-0.007985986839245562,0.0025432490869303414,2.0556796011158145
NBP,JKM,2025-08-08,-0.019456949841960114,0.002542991370784762,1.9938339978390383
NBP,JKM,2025-08-11,0.018721683206193163,0.0025432169032780297,1.9993151479867601
NBP,JKM,2025-08-12,-0.017073531347751914,0.002542925290990471,2.010964596695644
NBP,JKM,2025-08-13,0.0189431941371474,0.0025436955512468384,1.9975940480155243
NBP,JKM,2025-08-14,-0.024671867463693875,0.0025432534934738283,1.9485472692829728
NBP,JKM,2025-08-15,-0.027727467063897837,0.0025425101481698553,1.9171715713357198
NBP,JKM,2025-08-18,0.06256926913142502,0.0027741949442084855,1.3191642997248225
NBP,JKM,2025-08-19,7.281155693101837e-4,0.002484397201044249,2.079817382380185
NBP,JKM,2025-08-20,0.014168216393509958,0.0025069532815524265,2.0353686967462528
NBP,JKM,2025-08-21,0.018630826909789455,0.0025529069852708785,1.9983399187217425
NBP,JKM,2025-08-22,0.015745724065875155,0.002530269063826758,2.0217838992402943
NBP,JKM,2025-08-26,-0.004762744857267354,0.0025218509199169533,2.0679451058649523
NBP,JKM,2025-08-27,-0.0205900292462875,0.0025195244156146117,1.9887712230663976
NBP,JKM,2025-08-28,-0.026958195740906632,0.0025089410980099315,1.9301778262056086
NBP,JKM,2025-08-29,-0.0027162077739877333,0.002506393406674538,2.0740448982323803
NBP,JKM,2025-09-02,-0.009577338439498817,0.002508523659476237,2.056809160026416
NBP,JKM,2025-09-03,0.01040375863288201,0.002506578524825412,2.053888939004533
NBP,JKM,2025-09-04,0.006666460464277879,0.0025076489572402796,2.066405057035908
NBP,JKM,2025-09-05,-0.012242127726554752,0.002511274558711256,2.044704530026161
NBP,JKM,2025-09-08,0.04007110515396706,0.0025130775141150967,1.7547174975607898
NBP,JKM,2025-09-09,-0.002572354557231815,0.0025109930503105313,2.0732823422673787
NBP,JKM,2025-09-10,0.00640317344129393,0.0025105594827171517,2.066520655326813
NBP,JKM,2025-09-11,-0.01886438114791078,0.0025087449044065005,2.004122928596387
NBP,JKM,2025-09-12,0.011350312666718043,0.002507724424628208,2.04956468320194
NBP,JKM,2025-09-15,-0.01605272435518401,0.002505667600549092,2.0242400857454825
NBP,JKM,2025-09-16,0.010072503270316169,0.0025121038173906178,2.0541855200915258
NBP,JKM,2025-09-17,0.0010609458531414262,0.002509033105853162,2.074766064486232
NBP,JKM,2025-09-18,0.019596358609435427,0.0025095135821527155,1.9983823433295334
NBP,JKM,2025-09-19,-0.012845961879826007,0.0025025153703657974,2.0433203451484165
NBP,JKM,2025-09-22,-0.0017569042003313662,0.0024929158387342262,2.077593487029991
NBP,JKM,2025-09-23,0.011066345480773343,0.0024973714847522097,2.0528011405125035
NBP,JKM,2025-09-24,-0.008679869355036729,0.00249142973673122,2.0633908788387956
NBP,JKM,2025-09-25,0.008740229411123401,0.0024920415565751622,2.063060853876962
NBP,JKM,2025-09-26,0.007060769742295303,0.0024928447307666765,2.0682273324716522
NBP,JKM,2025-09-29,-0.014928981933993946,0.002489255691204207,2.0341799352026118
NBP,JKM,2025-09-30,0.023302784702060375,0.002483853524225447,1.970723565858196
NBP,JKM,2025-10-01,-0.0028100057430942016,0.0024758818297118176,2.0800461825022194
NBP,JKM,2025-10-02,0.0030147785657606008,0.0024731650800920643,2.0803522350023598
NBP,JKM,2025-10-03,0.007571120705143208,0.0024728280483371215,2.0706675323464316
NBP,JKM,2025-10-06,0.051386758108220576,0.0024803263088338974,1.5484352693166494
NBP,JKM,2025-10-07,0.0018377297134661852,0.002477461521019321,2.0806402834777304
NBP,JKM,2025-10-08,-0.019578232791072736,0.0024753246579431046,2.0043276835944783
NBP,JKM,2025-10-09,-0.01260634664417859,0.002471156477426563,2.0504410007094407
NBP,JKM,2025-10-10,-0.003119987745612729,0.002468247062113806,2.0812130923830314
NBP,JKM,2025-10-13,-0.024788940686751637,0.002465339196454708,1.9591482313467357
NBP,JKM,2025-10-14,0.01365948587935506,0.002463241062299719,2.046326930314586
NBP,JKM,2025-10-15,0.004298705808182479,0.0024603697103766,2.081027988738359
NBP,JKM,2025-10-16,0.010650835519863566,0.0024819987120098122,2.0575544123414935
NBP,JKM,2025-10-17,-0.015354948092859644,0.0024637298434268106,2.0362518234996796
NBP,JKM,2025-10-20,0.0024466213156322247,0.002457645420758419,2.084119410178904
NBP,JKM,2025-10-21,-3.612685944518468e-4,0.0024729715668681098,2.0822024724691226
NBP,JKM,2025-10-22,-0.01716116385151567,0.002458000172537546,2.0253575139358935
NBP,JKM,2025-10-23,0.019081853155808126,0.0024681108331007723,2.0094482624602126
NBP,JKM,2025-10-24,-0.012232290445189697,0.002459525550102707,2.054536622828172
NBP,JKM,2025-10-27,-0.011856039184037215,0.00245371320144277,2.057494412844347
NBP,JKM,2025-10-28,0.0055718866749145946,0.0024518673660454777,2.0801830672723107
NBP,JKM,2025-10-29,0.0030224941594507726,0.00245533649127195,2.0839468688020184
NBP,JKM,2025-10-30,-0.03169330365978418,0.002447749504770662,1.8821731578738086
NBP,JKM,2025-10-31,0.04833323449477467,0.0024426035870534855,1.6102077731399123
NBP,JKM,2025-11-03,0.007108508933093116,0.002454039275386265,2.0757759764167028
NBP,JKM,2025-11-04,0.023369289965443407,0.002449095811212126,1.9755846893530173
NBP,JKM,2025-11-05,-0.017805914125830657,0.002445112692102302,2.0230599691771625
NBP,JKM,2025-11-06,-0.0025431362573646865,0.0024438699261193266,2.086824479880213
NBP,JKM,2025-11-07,-0.008316327762451614,0.0024411568382140744,2.0745374028817958
NBP,JKM,2025-11-10,-0.004097839721839414,0.0024416020496294006,2.085173120219708
NBP,JKM,2025-11-11,0.002962481550020879,0.0024394757283400384,2.087248722889912
NBP,JKM,2025-11-12,0.0019110563368638367,0.0024383919902965616,2.088520823324378
NBP,JKM,2025-11-13,-0.009001724631466423,0.0024367032912434,2.072988910720152
NBP,JKM,2025-11-14,0.028653694942133878,0.002435366962868837,1.921325593517993
NBP,JKM,2025-11-17,-0.017738141674451757,0.002477404089691969,2.017831178478233
NBP,JKM,2025-11-18,0.005343262220758316,0.0024668890955983546,2.077673433801141
NBP,JKM,2025-11-19,-0.03346426091542609,0.0024586785388459216,1.8573915960237377
NBP,JKM,2025-11-20,-0.005244402212865484,0.00247727610737659,2.0758080909641667
NBP,JKM,2025-11-21,-0.021526564959192918,0.0024655359562534987,1.9897604104628726
NBP,JKM,2025-11-24,0.0018916283944236945,0.002452888213515969,2.0855766129623703
NBP,JKM,2025-11-25,0.0019141018031398893,0.0024342467001376537,2.089367883440755
NBP,JKM,2025-11-26,0.005032560332006941,0.00242724296451786,2.0863439239855284
NBP,JKM,2025-11-28,-0.013631247532571944,0.00242397496275384,2.053907007999624
NBP,JKM,2025-12-01,-0.019220409457073817,0.0024215051571536738,2.016464591859363
NBP,JKM,2025-12-02,-0.0025735266965090098,0.0024177270379708423,2.092155494052115
NBP,JKM,2025-12-03,0.010932059452915865,0.0024154383004388056,2.0692599599332366
NBP,JKM,2025-12-04,-0.042480874497904164,0.002411604028179289,1.720638619630169
NBP,JKM,2025-12-05,0.015266035687780732,0.0024083081027565486,2.047091898713271
NBP,JKM,2025-12-08,-0.006529452884709297,0.0024061726264828064,2.0870611776883257
NBP,JKM,2025-12-09,0.025582580327555338,0.002403285898969553,1.960359478407443
NBP,JKM,2025-12-10,-0.023708912282976335,0.0023989714614930935,1.9802620785226863
NBP,JKM,2025-12-11,0.015250052495181965,0.002394621099120511,2.049766912803345
NBP,JKM,2025-12-12,0.041341528311464426,0.0023899112609903515,1.741740815926303
NBP,JKM,2025-12-15,0.0019224509095949749,0.002385797639567906,2.0993978065690952
NBP,JKM,2025-12-16,0.06181571522621354,0.0028919254170441007,1.343313741556071
NBP,JKM,2025-12-17,0.02217417406613853,0.002306831174014622,2.0104282402073155
NBP,JKM,2025-12-18,0.009087097556737866,0.0023066968640062255,2.099131775168272
NBP,JKM,2025-12-19,0.019016633699934893,0.002319340996306707,2.036337407406827
NBP,JKM,2025-12-22,-0.0086283902911517,0.0023066176029941446,2.1009098430274715
NBP,JKM,2025-12-23,0.0032684634499227094,0.0023070901479226536,2.1146303568163116
NBP,JKM,2025-12-24,0.005444638566225457,0.002315844838642064,2.1086515499388083
NBP,JKM,2025-12-29,0.02909075976024411,0.0023067344094081345,1.9335875408685996
NBP,JKM,2025-12-30,-0.016463528301947417,0.0023017189562456178,2.0592315761093802
NBP,JKM,2025-12-31,-0.0022364866382869053,0.0022989243685418714,2.1176305600953564
NBP,JKM,2026-01-02,0.018315667136191482,0.002307844325807177,2.044103152134232
NBP,JKM,2026-01-05,-0.04954145523912823,0.00229944562493695,1.5849208344285646
NBP,JKM,2026-01-06,0.02235406614672808,0.0022949132647203255,2.0107194334438683
NBP,JKM,2026-01-07,0.01836648270905572,0.0022955007374547923,2.0459877638922035
NBP,JKM,2026-01-08,-0.03722179326434638,0.0022896998717621816,1.8181864837805308
NBP,JKM,2026-01-09,0.020393898750409978,0.002289944986455402,2.02986274251032
NBP,JKM,2026-01-12,0.0712371989287841,0.0022941503268015953,1.0137408355770787
NBP,JKM,2026-01-13,0.04003444090226882,0.0022955307005579836,1.770353390734389
NBP,JKM,2026-01-14,0.019902614181313005,0.0022966178035671338,2.0329817802270904
NBP,JKM,2026-01-15,0.039253346279640944,0.002296719446454546,1.783757771014871
NBP,JKM,2026-01-16,0.008585295366482448,0.0031872546984646876,1.9437963124857807
NBP,JKM,2026-01-20,-0.01023863501240685,0.002395776615814524,2.0762073749409895
NBP,JKM,2026-01-21,0.06829024664417238,0.0024755502421071173,1.1397842828710414
NBP,JKM,2026-01-22,-0.017775132442455988,0.0024124875359419155,2.029126603444033
NBP,JKM,2026-01-23,0.047911172261347446,0.0024170258823710015,1.6188137993500507
NBP,JKM,2026-01-26,-0.023112235735357256,0.002410645504183571,1.9841967240223213
NBP,JKM,2026-01-27,-0.0026738173279761135,0.0024227134664627677,2.0910195431966887
NBP,JKM,2026-01-28,-0.007288529056729498,0.0024172803827927332,2.082629452696832
NBP,JKM,2026-01-29,0.008880581959305633,0.0024350506466073382,2.0737616742800444
NBP,JKM,2026-01-30,-0.08995309721063727,0.002435804084692415,0.42883789633468106
NBP,JKM,2026-02-02,-0.13738918696679914,0.002439316657750451,-1.7799929173845923
NBP,JKM,2026-02-03,-0.03747232128861144,0.0024236255177816843,1.8026220401678215
NBP,JKM,2026-02-04,0.005030172060618732,0.0024218672484606543,2.087445904135266
NBP,JKM,2026-02-05,0.006779452475770054,0.002412412889038448,2.0850994487639283
NBP,JKM,2026-02-06,0.05178354392140205,0.002415052122989002,1.5389073366249035
NBP,JKM,2026-02-09,-0.06609254091450101,0.0024147179196673477,1.1896480236117715
NBP,JKM,2026-02-10,-0.06114432502296019,0.002416305749390504,1.3201943160247547
NBP,JKM,2026-02-11,0.0027758145462764006,0.0024179284249221476,2.091890194552286
NBP,JKM,2026-02-12,0.02294867338818829,0.0024182172781945076,1.9845333373730607
NBP,JKM,2026-02-13,-0.011012286649852321,0.002417833637833825,2.068424802659176
NBP,JKM,2026-02-17,-0.004215342411135303,0.0026124936517052345,2.0513857174458807
NBP,JKM,2026-02-18,0.03592173605224147,0.0024177405857753907,1.8266676249994362
NBP,JKM,2026-02-19,0.03549029208718357,0.0024520837239073723,1.8296352317341709
NBP,JKM,2026-02-20,-0.04547256350255324,0.00241040720409567,1.6661191177036407
NBP,JKM,2026-02-23,-0.011667539084319944,0.0024163820711607725,2.0656349528946403
NBP,JKM,2026-02-24,-0.023192733272670463,0.0024095464883083775,1.9836007193745828
NBP,JKM,2026-02-25,0.0035333697350150572,0.0024086455436712305,2.092815175452824
NBP,JKM,2026-02-26,0.028850013045725653,0.0024100921376917,1.922432046021379
NBP,JKM,2026-02-27,3.7228099919373037e-4,0.0024225895223852073,2.0924919926252366
NBP,JKM,2026-03-02,0.1896479055179534,0.0037400994397573254,-2.9328217812914508
NBP,JKM,2026-03-03,0.019523323899165224,0.003264505367121657,1.8850055099863225
NBP,JKM,2026-03-04,-0.05613038694288042,0.002761012253414038,1.4565851227454312
NBP,JKM,2026-03-05,0.01308426836049259,0.002743835994184903,1.9990637869335819
NBP,JKM,2026-03-06,0.02176520240185198,0.0027410797813403436,1.944351205898181
NBP,JKM,2026-03-09,0.004318410983504606,0.002780327191760374,2.020301115216617
NBP,JKM,2026-03-10,-0.1589611963556603,0.0027635523416785135,-2.545091272087221
NBP,JKM,2026-03-11,0.04481156323879798,0.0027806562075283732,1.6625160806085029
NBP,JKM,2026-03-12,-0.010633993866480118,0.0028000753497787615,1.9999233028216405
NBP,JKM,2026-03-13,-0.033504926158729464,0.0028023890313261966,1.819413131225636
NBP,JKM,2026-03-16,-0.17778151017606758,0.0033344706621730395,-2.806540619643017
NBP,JKM,2026-03-17,-0.00975143133460854,0.0029772245927658135,1.9734737048334972
NBP,JKM,2026-03-18,0.006938274323490923,0.0030385905121468578,1.971320847581522
NBP,JKM,2026-03-19,0.022398380175410182,0.0032290694792256837,1.8711591288630571
NBP,JKM,2026-03-20,-0.027063705885404854,0.003133127534197154,1.847036180311476
NBP,JKM,2026-03-23,-0.014994497307005972,0.003113222387312509,1.931000259305725
NBP,JKM,2026-03-24,-0.03614622273430257,0.0030937397217593162,1.7590885903303433
NBP,JKM,2026-03-25,-0.012711426168047879,0.0030831690518380505,1.9457564999027916
NBP,JKM,2026-03-26,0.00814619951292217,0.0031071983459592537,1.9573998517423876
NBP,JKM,2026-03-27,-0.029757642554276487,0.0031169843412050553,1.8244589988794835
NBP,JKM,2026-03-30,-0.005976741362137439,0.0031337878955416095,1.9581184721926328
NBP,JKM,2026-03-31,-0.06221508838851797,0.0031430685912399335,1.3465848212453602
NBP,TTF,2016-01-06,0.012510868330569469,1219.736830815853,-4.472133798372805
NBP,TTF,2016-01-07,0.007356748220892939,0.10066596651207506,0.22876640105327345
NBP,TTF,2016-01-08,-0.05428020303580894,0.47311030754743433,-0.5478389771538043
NBP,TTF,2016-01-11,0.03875371538383754,0.3337859450219294,-0.3725605668254193
NBP,TTF,2016-01-12,0.008706482646277935,0.00893106532002553,1.4359274903314574
NBP,TTF,2016-01-13,-0.009290128462785097,4.05771187578683e-4,2.879573321462273
NBP,TTF,2016-01-14,0.010298051637362526,3.489855250235544e-4,2.9093613134569702
NBP,TTF,2016-01-19,-0.005380665192052492,4.8546544476086673e-4,2.8664443396043238
NBP,TTF,2016-01-20,0.010552466273569872,2.6586275086670574e-4,2.987905535686698
NBP,TTF,2016-01-21,0.001570107077658367,2.2414582521465483e-4,3.2771691435865384
NBP,TTF,2016-01-22,-0.0266208019763432,5.972859259035553e-4,2.1993793697416706
NBP,TTF,2016-01-25,0.0051348551431422695,2.7252842843950535e-4,3.1365709912272206
NBP,TTF,2016-01-26,-1.1127915214559359e-4,2.450353109770443e-4,3.238090314591018
NBP,TTF,2016-01-27,-0.005528642905845427,2.4454197290227857e-4,3.176627055766196
NBP,TTF,2016-01-28,0.010456736949828072,2.3021904959597342e-4,3.0318243638953395
NBP,TTF,2016-01-29,-0.02356110058340044,2.2021973722955384e-4,2.0311139291894937
NBP,TTF,2016-02-01,0.004464211545751162,2.285599450037226e-4,3.229320205186195
NBP,TTF,2016-02-02,0.0071150261941890225,1.9587665809818613e-4,3.220851012399624
NBP,TTF,2016-02-03,0.012164506095830419,1.8592427717477924e-4,2.9782021795515354
NBP,TTF,2016-02-04,0.012129512833753076,1.8644291839649561e-4,2.9801962060008496
NBP,TTF,2016-02-05,-7.557021411153109e-4,1.7654939258737257e-4,3.400399050840008
NBP,TTF,2016-02-08,0.004529732800480302,1.720293309178498e-4,3.355347678096906
NBP,TTF,2016-02-09,0.01574103196314547,1.6907518434090002e-4,2.6908938023538185
NBP,TTF,2016-02-10,-0.0017784634040374225,1.691224351013167e-4,3.414154272731048
NBP,TTF,2016-02-11,4.932807408193352e-4,1.6695449597893306e-4,3.4292273785303817
NBP,TTF,2016-02-12,0.0017372592294937483,1.6832034297189168e-4,3.416917007083048
NBP,TTF,2016-02-16,-0.006263620811759241,1.6722761679467864e-4,3.3118347893958684
NBP,TTF,2016-02-17,-0.006784984393893856,1.7087240717641636e-4,3.283649445558635
NBP,TTF,2016-02-18,0.00619003167924137,1.7438929981994383e-4,3.2983125992564055
NBP,TTF,2016-02-19,0.01537902695250537,1.6955104102598742e-4,2.7247669670383505
